Entity,Code,Year,Green coffee - Yield (tonnes per hectare)
Cape Verde,CPV,1982,0.25
Cape Verde,CPV,1983,0.25
Cape Verde,CPV,1984,0.25
Cape Verde,CPV,1985,0.1667
Cape Verde,CPV,1986,0.24440001
Cape Verde,CPV,1987,0.18890001
Cape Verde,CPV,1988,0.2778
Cape Verde,CPV,1989,0.5556
Cape Verde,CPV,1990,0.2778
Cape Verde,CPV,1991,0.055600002
Cape Verde,CPV,2011,0.1949
Cape Verde,CPV,2012,0.20950001
Cape Verde,CPV,2013,0.20670001
Cape Verde,CPV,2014,0.20430002
Cape Verde,CPV,2015,0.21160002
Cape Verde,CPV,2016,0.215
Cape Verde,CPV,2017,0.2177
Cape Verde,CPV,2018,0.2199
Cape Verde,CPV,2019,0.22250001
Cape Verde,CPV,2020,0.22580001
Cape Verde,CPV,2021,0.23040001
Cape Verde,CPV,2022,0.2272
Cape Verde,CPV,2023,0.22950001
Cape Verde,CPV,2024,0.23180002
Caribbean (FAO),,1961,0.2968
Caribbean (FAO),,1962,0.3257
Caribbean (FAO),,1963,0.2973
Caribbean (FAO),,1964,0.30990002
Caribbean (FAO),,1965,0.27380002
Caribbean (FAO),,1966,0.27650002
Caribbean (FAO),,1967,0.2809
Caribbean (FAO),,1968,0.27260002
Caribbean (FAO),,1969,0.2709
Caribbean (FAO),,1970,0.2926
Caribbean (FAO),,1971,0.28910002
Caribbean (FAO),,1972,0.2868
Caribbean (FAO),,1973,0.2887
Caribbean (FAO),,1974,0.2803
Caribbean (FAO),,1975,0.2898
Caribbean (FAO),,1976,0.2814
Caribbean (FAO),,1977,0.31710002
Caribbean (FAO),,1978,0.2684
Caribbean (FAO),,1979,0.3185
Caribbean (FAO),,1980,0.30850002
Caribbean (FAO),,1981,0.3036
Caribbean (FAO),,1982,0.3409
Caribbean (FAO),,1983,0.33520004
Caribbean (FAO),,1984,0.33470002
Caribbean (FAO),,1985,0.35390002
Caribbean (FAO),,1986,0.3889
Caribbean (FAO),,1987,0.38660002
Caribbean (FAO),,1988,0.3978
Caribbean (FAO),,1989,0.3989
Caribbean (FAO),,1990,0.43210003
Caribbean (FAO),,1991,0.36660004
Caribbean (FAO),,1992,0.31660002
Caribbean (FAO),,1993,0.3168
Caribbean (FAO),,1994,0.2848
Caribbean (FAO),,1995,0.32020003
Caribbean (FAO),,1996,0.36740002
Caribbean (FAO),,1997,0.3
Caribbean (FAO),,1998,0.37780002
Caribbean (FAO),,1999,0.30820003
Caribbean (FAO),,2000,0.35510004
Caribbean (FAO),,2001,0.32170004
Caribbean (FAO),,2002,0.3303
Caribbean (FAO),,2003,0.34210002
Caribbean (FAO),,2004,0.344
Caribbean (FAO),,2005,0.3838
Caribbean (FAO),,2006,0.39760002
Caribbean (FAO),,2007,0.41310003
Caribbean (FAO),,2008,0.3678
Caribbean (FAO),,2009,0.36820003
Caribbean (FAO),,2010,0.2929
Caribbean (FAO),,2011,0.3014
Caribbean (FAO),,2012,0.41200003
Caribbean (FAO),,2013,0.35070002
Caribbean (FAO),,2014,0.24120001
Caribbean (FAO),,2015,0.21020001
Caribbean (FAO),,2016,0.22560002
Caribbean (FAO),,2017,0.24520001
Caribbean (FAO),,2018,0.3148
Caribbean (FAO),,2019,0.2714
Caribbean (FAO),,2020,0.3908
Caribbean (FAO),,2021,0.4438
Caribbean (FAO),,2022,0.46220005
Caribbean (FAO),,2023,0.49640003
Caribbean (FAO),,2024,0.49760002
Central African Republic,CAF,1961,0.2485
Central African Republic,CAF,1962,0.17580001
Central African Republic,CAF,1963,0.42000002
Central African Republic,CAF,1964,0.2714
Central African Republic,CAF,1965,0.42220002
Central African Republic,CAF,1966,0.34530002
Central African Republic,CAF,1967,0.3045
Central African Republic,CAF,1968,0.32770002
Central African Republic,CAF,1969,0.4505
Central African Republic,CAF,1970,0.41020003
Central African Republic,CAF,1971,0.21510002
Central African Republic,CAF,1972,0.25640002
Central African Republic,CAF,1973,0.29410002
Central African Republic,CAF,1974,0.35110003
Central African Republic,CAF,1975,0.3763
Central African Republic,CAF,1976,0.3573
Central African Republic,CAF,1977,0.36100003
Central African Republic,CAF,1978,0.35220003
Central African Republic,CAF,1979,0.3476
Central African Republic,CAF,1980,0.35790002
Central African Republic,CAF,1981,0.36170003
Central African Republic,CAF,1982,0.3688
Central African Republic,CAF,1983,0.61600006
Central African Republic,CAF,1984,0.6133
Central African Republic,CAF,1985,0.61230004
Central African Republic,CAF,1986,0.7903
Central African Republic,CAF,1987,0.73390007
Central African Republic,CAF,1988,0.85800004
Central African Republic,CAF,1989,0.595
Central African Republic,CAF,1990,0.59400004
Central African Republic,CAF,1991,0.6936
Central African Republic,CAF,1992,0.50200003
Central African Republic,CAF,1993,0.4115
Central African Republic,CAF,1994,0.82170004
Central African Republic,CAF,1995,0.4708
Central African Republic,CAF,1996,0.72
Central African Republic,CAF,1997,0.5931
Central African Republic,CAF,1998,0.5852
Central African Republic,CAF,1999,0.5636
Central African Republic,CAF,2000,0.5488
Central African Republic,CAF,2001,0.5303
Central African Republic,CAF,2002,0.5186
Central African Republic,CAF,2003,0.46
Central African Republic,CAF,2004,0.48000002
Central African Republic,CAF,2005,0.47140002
Central African Republic,CAF,2006,0.4688
Central African Republic,CAF,2007,0.46150002
Central African Republic,CAF,2008,0.4648
Central African Republic,CAF,2009,0.4544
Central African Republic,CAF,2010,0.393
Central African Republic,CAF,2011,0.3669
Central African Republic,CAF,2012,0.34510002
Central African Republic,CAF,2013,0.3199
Central African Republic,CAF,2014,0.2397
Central African Republic,CAF,2015,0.202
Central African Republic,CAF,2016,0.23
Central African Republic,CAF,2017,0.2239
Central African Republic,CAF,2018,0.30120003
Central African Republic,CAF,2019,0.3258
Central African Republic,CAF,2020,0.40320003
Central African Republic,CAF,2021,0.40320003
Central African Republic,CAF,2022,0.40320003
Central African Republic,CAF,2023,0.40320003
Central African Republic,CAF,2024,0.3443
Central America (FAO),,1961,0.5028
Central America (FAO),,1962,0.50600004
Central America (FAO),,1963,0.507
Central America (FAO),,1964,0.50750005
Central America (FAO),,1965,0.5235
Central America (FAO),,1966,0.53190005
Central America (FAO),,1967,0.58220005
Central America (FAO),,1968,0.56970006
Central America (FAO),,1969,0.624
Central America (FAO),,1970,0.6138
Central America (FAO),,1971,0.6079001
Central America (FAO),,1972,0.6122
Central America (FAO),,1973,0.62820005
Central America (FAO),,1974,0.66490006
Central America (FAO),,1975,0.6578
Central America (FAO),,1976,0.6499001
Central America (FAO),,1977,0.6302
Central America (FAO),,1978,0.71750003
Central America (FAO),,1979,0.6962001
Central America (FAO),,1980,0.6707001
Central America (FAO),,1981,0.707
Central America (FAO),,1982,0.67670006
Central America (FAO),,1983,0.6793
Central America (FAO),,1984,0.70180005
Central America (FAO),,1985,0.67880005
Central America (FAO),,1986,0.70600003
Central America (FAO),,1987,0.71550006
Central America (FAO),,1988,0.72080004
Central America (FAO),,1989,0.6918
Central America (FAO),,1990,0.8101
Central America (FAO),,1991,0.6905
Central America (FAO),,1992,0.7329001
Central America (FAO),,1993,0.6779001
Central America (FAO),,1994,0.63940006
Central America (FAO),,1995,0.6585
Central America (FAO),,1996,0.70400006
Central America (FAO),,1997,0.7347
Central America (FAO),,1998,0.689
Central America (FAO),,1999,0.7316
Central America (FAO),,2000,0.7655
Central America (FAO),,2001,0.6778
Central America (FAO),,2002,0.6508
Central America (FAO),,2003,0.63560003
Central America (FAO),,2004,0.62390006
Central America (FAO),,2005,0.6345
Central America (FAO),,2006,0.6053
Central America (FAO),,2007,0.64970005
Central America (FAO),,2008,0.63740003
Central America (FAO),,2009,0.61340004
Central America (FAO),,2010,0.60890007
Central America (FAO),,2011,0.6523
Central America (FAO),,2012,0.69720006
Central America (FAO),,2013,0.5998
Central America (FAO),,2014,0.6065
Central America (FAO),,2015,0.62130004
Central America (FAO),,2016,0.6395
Central America (FAO),,2017,0.6595
Central America (FAO),,2018,0.6746
Central America (FAO),,2019,0.65900004
Central America (FAO),,2020,0.63720006
Central America (FAO),,2021,0.65370005
Central America (FAO),,2022,0.62540007
Central America (FAO),,2023,0.61480004
Central America (FAO),,2024,0.59620005
China,CHN,1961,0.5
China,CHN,1962,0.5
China,CHN,1963,0.5
China,CHN,1964,0.5
China,CHN,1965,0.5
China,CHN,1966,0.5
China,CHN,1967,0.5
China,CHN,1968,0.5
China,CHN,1969,0.5
China,CHN,1970,0.5
China,CHN,1971,0.5
China,CHN,1972,0.58820003
China,CHN,1973,0.8
China,CHN,1974,0.8
China,CHN,1975,0.53330004
China,CHN,1976,0.5
China,CHN,1977,0.5
China,CHN,1978,0.5
China,CHN,1979,0.5556
China,CHN,1980,0.5
China,CHN,1981,0.5
China,CHN,1982,0.5
China,CHN,1983,0.46150002
China,CHN,1984,0.5625
China,CHN,1985,0.5385
China,CHN,1986,0.55
China,CHN,1987,0.5733
China,CHN,1988,0.5556
China,CHN,1989,0.53330004
China,CHN,1990,0.52500004
China,CHN,1991,0.5385
China,CHN,1992,0.5429
China,CHN,1993,0.565
China,CHN,1994,0.5192
China,CHN,1995,0.53270006
China,CHN,1996,0.5496
China,CHN,1997,0.4828
China,CHN,1998,1.4175
China,CHN,1999,1.2490001
China,CHN,2000,1.205
China,CHN,2001,1.1782
China,CHN,2002,1.2472
China,CHN,2003,1.4465001
China,CHN,2004,1.8049002
China,CHN,2005,1.4141
China,CHN,2006,1.7816001
China,CHN,2007,1.7207
China,CHN,2008,2.0441
China,CHN,2009,3.1249
China,CHN,2010,1.9833001
China,CHN,2011,2.2127001
China,CHN,2012,2.4356003
China,CHN,2013,2.3554
China,CHN,2014,2.5919
China,CHN,2015,2.7512002
China,CHN,2016,2.8495002
China,CHN,2017,2.9499002
China,CHN,2018,3.0571003
China,CHN,2019,3.1559
China,CHN,2020,3.2654002
China,CHN,2021,3.4019
China,CHN,2022,3.3881001
China,CHN,2023,3.4778001
China,CHN,2024,3.5640001
China (FAO),,1961,0.51750004
China (FAO),,1962,0.50820005
China (FAO),,1963,0.5051
China (FAO),,1964,0.50380003
China (FAO),,1965,0.5073
China (FAO),,1966,0.49950004
China (FAO),,1967,0.5037
China (FAO),,1968,0.5
China (FAO),,1969,0.5015
China (FAO),,1970,0.49970004
China (FAO),,1971,0.49890003
China (FAO),,1972,0.58590007
China (FAO),,1973,0.7925
China (FAO),,1974,0.79850006
China (FAO),,1975,0.5366
China (FAO),,1976,0.49800003
China (FAO),,1977,0.50200003
China (FAO),,1978,0.5012
China (FAO),,1979,0.55490005
China (FAO),,1980,0.50130004
China (FAO),,1981,0.5012
China (FAO),,1982,0.5012
China (FAO),,1983,0.46150002
China (FAO),,1984,0.5625
China (FAO),,1985,0.5385
China (FAO),,1986,0.55
China (FAO),,1987,0.5733
China (FAO),,1988,0.5556
China (FAO),,1989,0.53330004
China (FAO),,1990,0.52500004
China (FAO),,1991,0.5385
China (FAO),,1992,0.5429
China (FAO),,1993,0.565
China (FAO),,1994,0.5192
China (FAO),,1995,0.53270006
China (FAO),,1996,0.5496
China (FAO),,1997,0.4828
China (FAO),,1998,1.4175
China (FAO),,1999,1.2490001
China (FAO),,2000,1.205
China (FAO),,2001,1.1782
China (FAO),,2002,1.2472
China (FAO),,2003,1.4465001
China (FAO),,2004,1.8049002
China (FAO),,2005,1.4141
China (FAO),,2006,1.7816001
China (FAO),,2007,1.7207
China (FAO),,2008,2.0441
China (FAO),,2009,3.1249
China (FAO),,2010,1.9833001
China (FAO),,2011,2.2127001
China (FAO),,2012,2.4356003
China (FAO),,2013,2.3554
China (FAO),,2014,2.5919
China (FAO),,2015,2.7072
China (FAO),,2016,2.7936003
China (FAO),,2017,2.8909001
China (FAO),,2018,2.9928002
China (FAO),,2019,3.0931003
China (FAO),,2020,3.1915002
China (FAO),,2021,3.3113003
China (FAO),,2022,3.3005002
China (FAO),,2023,3.3816001
China (FAO),,2024,3.4706004
Colombia,COL,1961,0.54090005
Colombia,COL,1962,0.5851
Colombia,COL,1963,0.5556
Colombia,COL,1964,0.5756
Colombia,COL,1965,0.60590005
Colombia,COL,1966,0.60670006
Colombia,COL,1967,0.5623
Colombia,COL,1968,0.58820003
Colombia,COL,1969,0.5852
Colombia,COL,1970,0.6108
Colombia,COL,1971,0.57780004
Colombia,COL,1972,0.53330004
Colombia,COL,1973,0.64390004
Colombia,COL,1974,0.58750004
Colombia,COL,1975,0.6183
Colombia,COL,1976,0.57500005
Colombia,COL,1977,0.63940006
Colombia,COL,1978,0.6211
Colombia,COL,1979,0.6794001
Colombia,COL,1980,0.6682
Colombia,COL,1981,0.72760004
Colombia,COL,1982,0.7117
Colombia,COL,1983,0.80480003
Colombia,COL,1984,0.85480005
Colombia,COL,1985,0.6915
Colombia,COL,1986,0.77140003
Colombia,COL,1987,0.65690005
Colombia,COL,1988,0.74600005
Colombia,COL,1989,0.68100005
Colombia,COL,1990,0.845
Colombia,COL,1991,1.0049001
Colombia,COL,1992,1.1179001
Colombia,COL,1993,0.81820005
Colombia,COL,1994,0.7176
Colombia,COL,1995,0.96400005
Colombia,COL,1996,0.79270005
Colombia,COL,1997,0.7738
Colombia,COL,1998,0.94460005
Colombia,COL,1999,0.69820005
Colombia,COL,2000,0.9434001
Colombia,COL,2001,0.9309001
Colombia,COL,2002,0.98080003
Colombia,COL,2003,0.96220005
Colombia,COL,2004,0.87450004
Colombia,COL,2005,0.82680005
Colombia,COL,2006,0.92260003
Colombia,COL,2007,0.9491
Colombia,COL,2008,0.94000006
Colombia,COL,2009,0.61240005
Colombia,COL,2010,0.6881
Colombia,COL,2011,0.64720005
Colombia,COL,2012,0.6638
Colombia,COL,2013,0.8464001
Colombia,COL,2014,0.9156
Colombia,COL,2015,1.0332
Colombia,COL,2016,1.0512
Colombia,COL,2017,0.94210005
Colombia,COL,2018,0.92740005
Colombia,COL,2019,1.0368001
Colombia,COL,2020,0.98660004
Colombia,COL,2021,0.66700006
Colombia,COL,2022,0.78940004
Colombia,COL,2023,0.80920005
Colombia,COL,2024,1.0026001
Comoros,COM,1961,0.5
Comoros,COM,1962,0.5
Comoros,COM,1963,0.5
Comoros,COM,1964,0.3333
Comoros,COM,1965,0.3333
Comoros,COM,1966,0.45000002
Comoros,COM,1967,0.45000002
Comoros,COM,1968,0.45000002
Comoros,COM,1969,0.45000002
Comoros,COM,1970,0.45000002
Comoros,COM,1971,0.3
Comoros,COM,1972,0.3
Comoros,COM,1973,0.28570002
Comoros,COM,1974,0.28570002
Comoros,COM,1975,0.1333
Comoros,COM,1976,0.1304
Comoros,COM,1977,0.14580001
Comoros,COM,1978,0.18
Comoros,COM,1979,0.17310001
Comoros,COM,1980,0.1455
Comoros,COM,1981,0.1464
Comoros,COM,1982,0.1464
Comoros,COM,1983,0.1456
Comoros,COM,1984,0.1474
Comoros,COM,1985,0.14660001
Comoros,COM,1986,0.14660001
Comoros,COM,1987,0.14410001
Comoros,COM,1988,0.14500001
Comoros,COM,1989,0.14500001
Comoros,COM,1990,0.14750001
Comoros,COM,1991,0.1477
Comoros,COM,1992,0.1484
Comoros,COM,1993,0.148
Comoros,COM,1994,0.1479
Comoros,COM,1995,0.1482
Comoros,COM,1996,0.1492
Comoros,COM,1997,0.149
Comoros,COM,1998,0.15
Comoros,COM,1999,0.14950001
Comoros,COM,2000,0.1508
Comoros,COM,2001,0.1494
Comoros,COM,2002,0.1494
Comoros,COM,2003,0.1504
Comoros,COM,2004,0.14950001
Comoros,COM,2005,0.15
Comoros,COM,2006,0.1483
Comoros,COM,2007,0.1474
Comoros,COM,2008,0.14680001
Comoros,COM,2009,0.1465
Comoros,COM,2010,0.14670001
Comoros,COM,2011,0.1472
Comoros,COM,2012,0.1469
Comoros,COM,2013,0.1483
Comoros,COM,2014,0.1445
Comoros,COM,2015,0.13910002
Comoros,COM,2016,0.1424
Comoros,COM,2017,0.14400001
Comoros,COM,2018,0.14410001
Comoros,COM,2019,0.14400001
Comoros,COM,2020,0.1439
Comoros,COM,2021,0.1438
Comoros,COM,2022,0.14050001
Comoros,COM,2023,0.1427
Comoros,COM,2024,0.14230001
Congo,COG,1961,0.22500001
Congo,COG,1962,0.32500002
Congo,COG,1963,0.37500003
Congo,COG,1964,0.37500003
Congo,COG,1965,0.675
Congo,COG,1966,0.20220001
Congo,COG,1967,0.2044
Congo,COG,1968,0.19780001
Congo,COG,1969,0.2222
Congo,COG,1970,0.2204
Congo,COG,1971,0.23380001
Congo,COG,1972,0.2042
Congo,COG,1973,0.23
Congo,COG,1974,0.323
Congo,COG,1975,0.2763
Congo,COG,1976,0.5684
Congo,COG,1977,1.2737
Congo,COG,1978,0.9433
Congo,COG,1979,0.78000003
Congo,COG,1980,0.80480003
Congo,COG,1981,0.7167
Congo,COG,1982,0.8056
Congo,COG,1983,0.88420004
Congo,COG,1984,0.7842001
Congo,COG,1985,0.91580003
Congo,COG,1986,0.38510004
Congo,COG,1987,0.26810002
Congo,COG,1988,0.4564
Congo,COG,1989,0.44410002
Congo,COG,1990,0.41920003
Congo,COG,1991,0.39910004
Congo,COG,1992,0.41540003
Congo,COG,1993,0.4289
Congo,COG,1994,0.41680002
Congo,COG,1995,0.4198
Congo,COG,1996,0.47060004
Congo,COG,1997,0.41810003
Congo,COG,1998,0.3703
Congo,COG,1999,0.29820004
Congo,COG,2000,0.3
Congo,COG,2001,0.3
Congo,COG,2002,0.3
Congo,COG,2003,0.303
Congo,COG,2004,0.3353
Congo,COG,2005,0.33
Congo,COG,2006,0.3226
Congo,COG,2007,0.3333
Congo,COG,2008,0.3
Congo,COG,2009,0.3176
Congo,COG,2010,0.3134
Congo,COG,2011,0.30900002
Congo,COG,2012,0.3134
Congo,COG,2013,0.3123
Congo,COG,2014,0.3043
Congo,COG,2015,0.3034
Congo,COG,2016,0.2991
Congo,COG,2017,0.3095
Congo,COG,2018,0.3045
Congo,COG,2019,0.2978
Congo,COG,2020,0.3084
Congo,COG,2021,0.30350003
Congo,COG,2022,0.30320004
Congo,COG,2023,0.305
Congo,COG,2024,0.3039
Cook Islands,COK,1964,0.193
Cook Islands,COK,1965,0.123500004
Cook Islands,COK,1966,0.1089
Cook Islands,COK,1967,0.3
Cook Islands,COK,1968,0.1
Cook Islands,COK,1969,0.09900001
Cook Islands,COK,1970,0.09900001
Cook Islands,COK,1971,0.09900001
Cook Islands,COK,1972,0.09900001
Cook Islands,COK,1973,0.09900001
Cook Islands,COK,1974,0.09900001
Cook Islands,COK,1975,0.09900001
Cook Islands,COK,1976,0.2
Cook Islands,COK,1977,0.3
Cook Islands,COK,1978,0.2
Cook Islands,COK,1979,0.2
Cook Islands,COK,1980,0.2
Cook Islands,COK,1981,0.2
Cook Islands,COK,1982,0.2
Cook Islands,COK,1983,0.2
Cook Islands,COK,1984,0.2
Cook Islands,COK,1985,0.2
Cook Islands,COK,1986,0.2
Cook Islands,COK,1987,0.2
Cook Islands,COK,1988,0.08330001
Cook Islands,COK,1989,0.2
Cook Islands,COK,1990,0.25
Cook Islands,COK,1991,0.25
Cook Islands,COK,1992,0.5
Cook Islands,COK,1993,0.4
Cook Islands,COK,1994,0.66670007
Cook Islands,COK,1995,0.75000006
Cook Islands,COK,1996,1.3333001
Cook Islands,COK,1997,0.7742
Cook Islands,COK,1998,0.70540005
Cook Islands,COK,1999,0.5
Cook Islands,COK,2000,0.65000004
Cook Islands,COK,2001,0.66240007
Cook Islands,COK,2002,0.67800003
Cook Islands,COK,2003,0.6
Cook Islands,COK,2005,0.73550004
Cook Islands,COK,2008,0.7182
Cook Islands,COK,2009,0.7201
Cook Islands,COK,2010,0.7221
Cook Islands,COK,2011,0.72400004
Cook Islands,COK,2012,0.72590005
Cook Islands,COK,2013,0.7278
Cook Islands,COK,2014,0.6491
Cook Islands,COK,2015,0.637
Cook Islands,COK,2016,0.4133
Cook Islands,COK,2017,0.5151
Cook Islands,COK,2018,0.4038
Cook Islands,COK,2019,0.5055
Cook Islands,COK,2020,0.42470002
Cook Islands,COK,2021,0.5414001
Cook Islands,COK,2022,0.54620004
Cook Islands,COK,2023,0.5461
Cook Islands,COK,2024,0.5461
Costa Rica,CRI,1961,0.84620005
Costa Rica,CRI,1962,0.7289001
Costa Rica,CRI,1963,0.7425
Costa Rica,CRI,1964,0.5615
Costa Rica,CRI,1965,0.67890006
Costa Rica,CRI,1966,0.7766
Costa Rica,CRI,1967,0.8446
Costa Rica,CRI,1968,0.754
Costa Rica,CRI,1969,0.8995001
Costa Rica,CRI,1970,0.77040005
Costa Rica,CRI,1971,0.9405
Costa Rica,CRI,1972,0.82930005
Costa Rica,CRI,1973,1.1476
Costa Rica,CRI,1974,1.0106
Costa Rica,CRI,1975,0.94680005
Costa Rica,CRI,1976,1.0004001
Costa Rica,CRI,1977,1.0763001
Costa Rica,CRI,1978,1.2167
Costa Rica,CRI,1979,1.2058
Costa Rica,CRI,1980,1.3014001
Costa Rica,CRI,1981,1.3306
Costa Rica,CRI,1982,1.3540001
Costa Rica,CRI,1983,1.4254001
Costa Rica,CRI,1984,1.5206001
Costa Rica,CRI,1985,1.3778001
Costa Rica,CRI,1986,1.1552
Costa Rica,CRI,1987,1.4839001
Costa Rica,CRI,1988,1.5581001
Costa Rica,CRI,1989,1.4952
Costa Rica,CRI,1990,1.3139001
Costa Rica,CRI,1991,1.5048001
Costa Rica,CRI,1992,1.5849001
Costa Rica,CRI,1993,1.4945
Costa Rica,CRI,1994,1.3582001
Costa Rica,CRI,1995,1.3895
Costa Rica,CRI,1996,1.4271001
Costa Rica,CRI,1997,1.2224001
Costa Rica,CRI,1998,1.4376
Costa Rica,CRI,1999,1.3950001
Costa Rica,CRI,2000,1.5226
Costa Rica,CRI,2001,1.3285
Costa Rica,CRI,2002,1.2424
Costa Rica,CRI,2003,1.1664001
Costa Rica,CRI,2004,1.2768002
Costa Rica,CRI,2005,1.2735001
Costa Rica,CRI,2006,1.0239
Costa Rica,CRI,2007,1.2268001
Costa Rica,CRI,2008,1.1346
Costa Rica,CRI,2009,0.92620003
Costa Rica,CRI,2010,0.92840004
Costa Rica,CRI,2011,0.9631
Costa Rica,CRI,2012,1.2570001
Costa Rica,CRI,2013,0.7612001
Costa Rica,CRI,2014,1.1498001
Costa Rica,CRI,2015,0.99660003
Costa Rica,CRI,2016,1.1140001
Costa Rica,CRI,2017,0.96500003
Costa Rica,CRI,2018,0.9821
Costa Rica,CRI,2019,0.81520003
Costa Rica,CRI,2020,0.92630005
Costa Rica,CRI,2021,1.0173
Costa Rica,CRI,2022,0.9041
Costa Rica,CRI,2023,0.9725
Costa Rica,CRI,2024,0.753
Cote d'Ivoire,CIV,1961,0.4684
Cote d'Ivoire,CIV,1962,0.21100001
Cote d'Ivoire,CIV,1963,0.37720004
Cote d'Ivoire,CIV,1964,0.46550003
Cote d'Ivoire,CIV,1965,0.3443
Cote d'Ivoire,CIV,1966,0.44320002
Cote d'Ivoire,CIV,1967,0.2069
Cote d'Ivoire,CIV,1968,0.44340003
Cote d'Ivoire,CIV,1969,0.32230002
Cote d'Ivoire,CIV,1970,0.42880002
Cote d'Ivoire,CIV,1971,0.35560003
Cote d'Ivoire,CIV,1972,0.38680002
Cote d'Ivoire,CIV,1973,0.4073
Cote d'Ivoire,CIV,1974,0.23130001
Cote d'Ivoire,CIV,1975,0.3133
Cote d'Ivoire,CIV,1976,0.34210002
Cote d'Ivoire,CIV,1977,0.3163
Cote d'Ivoire,CIV,1978,0.2045
Cote d'Ivoire,CIV,1979,0.27510002
Cote d'Ivoire,CIV,1980,0.24170001
Cote d'Ivoire,CIV,1981,0.342
Cote d'Ivoire,CIV,1982,0.22310002
Cote d'Ivoire,CIV,1983,0.23460002
Cote d'Ivoire,CIV,1984,0.079
Cote d'Ivoire,CIV,1985,0.25810003
Cote d'Ivoire,CIV,1986,0.24060002
Cote d'Ivoire,CIV,1987,0.24260002
Cote d'Ivoire,CIV,1988,0.16450001
Cote d'Ivoire,CIV,1989,0.21280001
Cote d'Ivoire,CIV,1990,0.21540001
Cote d'Ivoire,CIV,1991,0.1989
Cote d'Ivoire,CIV,1992,0.3213
Cote d'Ivoire,CIV,1993,0.1737
Cote d'Ivoire,CIV,1994,0.2279
Cote d'Ivoire,CIV,1995,0.21190001
Cote d'Ivoire,CIV,1996,0.21190001
Cote d'Ivoire,CIV,1997,0.34080002
Cote d'Ivoire,CIV,1998,0.3521
Cote d'Ivoire,CIV,1999,0.37510002
Cote d'Ivoire,CIV,2000,0.45820004
Cote d'Ivoire,CIV,2001,0.5001
Cote d'Ivoire,CIV,2002,0.39990002
Cote d'Ivoire,CIV,2003,0.34110004
Cote d'Ivoire,CIV,2004,0.20820001
Cote d'Ivoire,CIV,2005,0.32000002
Cote d'Ivoire,CIV,2006,0.2502
Cote d'Ivoire,CIV,2007,0.21980001
Cote d'Ivoire,CIV,2008,0.2663
Cote d'Ivoire,CIV,2009,0.2293
Cote d'Ivoire,CIV,2010,0.21400002
Cote d'Ivoire,CIV,2011,0.1979
Cote d'Ivoire,CIV,2012,0.1657
Cote d'Ivoire,CIV,2013,0.1504
Cote d'Ivoire,CIV,2014,0.1434
Cote d'Ivoire,CIV,2015,0.133
Cote d'Ivoire,CIV,2016,0.1277
Cote d'Ivoire,CIV,2017,0.122200005
Cote d'Ivoire,CIV,2018,0.1136
Cote d'Ivoire,CIV,2019,0.12380001
Cote d'Ivoire,CIV,2020,0.1327
Cote d'Ivoire,CIV,2021,0.13800001
Cote d'Ivoire,CIV,2022,0.1667
Cote d'Ivoire,CIV,2023,0.1414
Cote d'Ivoire,CIV,2024,0.12030001
Cuba,CUB,1961,0.21760002
Cuba,CUB,1962,0.2748
Cuba,CUB,1963,0.20410001
Cuba,CUB,1964,0.1884
Cuba,CUB,1965,0.14930001
Cuba,CUB,1966,0.1909
Cuba,CUB,1967,0.1957
Cuba,CUB,1968,0.172
Cuba,CUB,1969,0.18620001
Cuba,CUB,1970,0.15190001
Cuba,CUB,1971,0.17920001
Cuba,CUB,1972,0.17510001
Cuba,CUB,1973,0.15580001
Cuba,CUB,1974,0.18
Cuba,CUB,1975,0.15470001
Cuba,CUB,1976,0.1752
Cuba,CUB,1977,0.16830002
Cuba,CUB,1978,0.14810002
Cuba,CUB,1979,0.1674
Cuba,CUB,1980,0.1427
Cuba,CUB,1981,0.1772
Cuba,CUB,1982,0.22500001
Cuba,CUB,1983,0.1439
Cuba,CUB,1984,0.1672
Cuba,CUB,1985,0.1797
Cuba,CUB,1986,0.1904
Cuba,CUB,1987,0.24370001
Cuba,CUB,1988,0.26510003
Cuba,CUB,1989,0.29050002
Cuba,CUB,1990,0.2515
Cuba,CUB,1991,0.2527
Cuba,CUB,1992,0.22830002
Cuba,CUB,1993,0.23820001
Cuba,CUB,1994,0.20050001
Cuba,CUB,1995,0.2345
Cuba,CUB,1996,0.23580001
Cuba,CUB,1997,0.2282
Cuba,CUB,1998,0.1929
Cuba,CUB,1999,0.29360002
Cuba,CUB,2000,0.3
Cuba,CUB,2001,0.3023
Cuba,CUB,2002,0.3
Cuba,CUB,2003,0.3
Cuba,CUB,2004,0.2957
Cuba,CUB,2005,0.3
Cuba,CUB,2006,0.3
Cuba,CUB,2007,0.3
Cuba,CUB,2008,0.3
Cuba,CUB,2009,0.3
Cuba,CUB,2010,0.31220004
Cuba,CUB,2011,0.36910003
Cuba,CUB,2012,0.27
Cuba,CUB,2013,0.3194
Cuba,CUB,2014,0.3229
Cuba,CUB,2015,0.3215
Cuba,CUB,2016,0.32470003
Cuba,CUB,2017,0.3255
Cuba,CUB,2018,0.32870004
Cuba,CUB,2019,0.3314
Cuba,CUB,2020,0.3344
Cuba,CUB,2021,0.33570004
Cuba,CUB,2022,0.33380002
Cuba,CUB,2023,0.3355
Cuba,CUB,2024,0.33710003
Democratic Republic of Congo,COD,1961,0.3
